Order_Date,Product_Name,Total
2017-04-03,eletronicos,202.09
2017-04-03,eletroportateis,66.59
2017-04-03,esporte_lazer,515.99
2017-04-03,fashion_calcados,45.95
2017-04-03,ferramentas_jardim,408.61
2017-04-03,informatica_acessorios,90.72
2017-04-03,market_place,2111.57
2017-04-03,moveis_decoracao,526.79
2017-04-03,moveis_escritorio,843.6
2017-04-03,papelaria,30.4
2017-04-03,perfumaria,1030.39
2017-04-03,relogios_presentes,283.66
2017-04-03,sinalizacao_e_seguranca,40.120000000000005
2017-04-03,telefonia,388.32
2017-04-03,utilidades_domesticas,1046.8
2017-04-04,alimentos,30.95
2017-04-04,audio,103.55
2017-04-04,automotivo,962.9
2017-04-04,bebes,71.8
2017-04-04,beleza_saude,671.3299999999999
2017-04-04,brinquedos,148.62
2017-04-04,cama_mesa_banho,1619.33
2017-04-04,casa_conforto,287.03
2017-04-04,consoles_games,607.8499999999999
2017-04-04,cool_stuff,1171.79
2017-04-04,eletrodomesticos,35.72
2017-04-04,eletronicos,85.15
2017-04-04,eletroportateis,348.89
2017-04-04,esporte_lazer,948.7
2017-04-04,fashion_bolsas_e_acessorios,142.68
2017-04-04,fashion_calcados,50.01
2017-04-04,ferramentas_jardim,392.5700000000001
2017-04-04,informatica_acessorios,519.33
2017-04-04,malas_acessorios,498.33
2017-04-04,moveis_decoracao,852.28
2017-04-04,moveis_escritorio,541.99
2017-04-04,papelaria,145.6
2017-04-04,perfumaria,951.53
2017-04-04,pet_shop,76.02
2017-04-04,relogios_presentes,195.57
2017-04-04,telefonia,1153.43
2017-04-04,telefonia_fixa,362.05
2017-04-04,utilidades_domesticas,1011.84
2017-04-05,automotivo,1225.59
2017-04-05,beleza_saude,904.9
2017-04-05,brinquedos,1424.11
2017-04-05,cama_mesa_banho,1245.08
2017-04-05,casa_conforto,101.14
2017-04-05,cool_stuff,2410.37
2017-04-05,dvds_blu_ray,1435.58
2017-04-05,eletrodomesticos,47.42
2017-04-05,eletronicos,323.84000000000003
2017-04-05,esporte_lazer,1396.96
2017-04-05,fashion_bolsas_e_acessorios,57.72
2017-04-05,ferramentas_jardim,1279.16
2017-04-05,informatica_acessorios,3295.6200000000003
2017-04-05,malas_acessorios,978.12
2017-04-05,market_place,160.74
2017-04-05,moveis_decoracao,1212.18
2017-04-05,papelaria,164.47
2017-04-05,perfumaria,1526.08
2017-04-05,pet_shop,307.56
2017-04-05,relogios_presentes,1895.12
2017-04-05,telefonia,350.57
2017-04-05,utilidades_domesticas,415.93
2017-04-06,alimentos,39.51
2017-04-06,automotivo,301.22
2017-04-06,bebes,244.74
2017-04-06,beleza_saude,575.85
2017-04-06,brinquedos,469.73
2017-04-06,cama_mesa_banho,2033.09
2017-04-06,consoles_games,303.11
2017-04-06,cool_stuff,814.9200000000001
2017-04-06,eletronicos,225.82
2017-04-06,eletroportateis,3571.4300000000003
2017-04-06,esporte_lazer,339.49
2017-04-06,fashion_roupa_masculina,44.51
2017-04-06,fashion_underwear_e_moda_praia,26.700000000000003
2017-04-06,ferramentas_jardim,3486.11
2017-04-06,informatica_acessorios,1003.68
2017-04-06,livros_tecnicos,86.92
2017-04-06,market_place,41.52
2017-04-06,moveis_cozinha_area_de_servico_jantar_e_jardim,46.51
2017-04-06,moveis_decoracao,2082.03
2017-04-06,moveis_escritorio,540.6500000000001
2017-04-06,papelaria,308.36
2017-04-06,perfumaria,2323.69
2017-04-06,pet_shop,836.02
2017-04-06,relogios_presentes,1644.89
2017-04-06,telefonia,348.33
2017-04-06,telefonia_fixa,2566.9
2017-04-06,utilidades_domesticas,430.82
2017-04-07,automotivo,169.48000000000002
2017-04-07,beleza_saude,707.69
2017-04-07,brinquedos,805.4300000000001
2017-04-07,cama_mesa_banho,784.75
2017-04-07,casa_conforto_2,23.86
2017-04-07,consoles_games,1733.68
2017-04-07,cool_stuff,230.32
2017-04-07,eletronicos,36.42
2017-04-07,esporte_lazer,1388.86
2017-04-07,fashion_bolsas_e_acessorios,182.78000000000003
2017-04-07,fashion_calcados,176.0
2017-04-07,fashion_roupa_masculina,115.81
2017-04-07,fashion_underwear_e_moda_praia,76.6
2017-04-07,ferramentas_jardim,1325.01
2017-04-07,informatica_acessorios,1144.5
2017-04-07,instrumentos_musicais,442.92
2017-04-07,livros_interesse_geral,129.98
2017-04-07,market_place,221.32
2017-04-07,moveis_decoracao,308.98
2017-04-07,moveis_escritorio,904.59
2017-04-07,moveis_sala,218.21
2017-04-07,perfumaria,2357.48
2017-04-07,pet_shop,367.99
2017-04-07,relogios_presentes,1883.18
2017-04-07,tablets_impressao_imagem,185.26
2017-04-07,telefonia,184.65
2017-04-07,utilidades_domesticas,230.41
2017-04-08,alimentos,347.46000000000004
2017-04-08,automotivo,391.69
2017-04-08,bebes,164.37
2017-04-08,beleza_saude,455.38
2017-04-08,brinquedos,443.87
2017-04-08,cama_mesa_banho,346.61
2017-04-08,climatizacao,227.73
2017-04-08,cool_stuff,836.1
2017-04-08,esporte_lazer,904.6
2017-04-08,fashion_bolsas_e_acessorios,191.26
2017-04-08,ferramentas_jardim,485.8
2017-04-08,informatica_acessorios,52.68
2017-04-08,instrumentos_musicais,293.12
2017-04-08,malas_acessorios,100.54
2017-04-08,market_place,46.86
2017-04-08,moveis_cozinha_area_de_servico_jantar_e_jardim,196.88
2017-04-08,moveis_decoracao,654.76
2017-04-08,moveis_escritorio,60.33
2017-04-08,moveis_sala,46.4
2017-04-08,perfumaria,925.38
2017-04-08,pet_shop,85.82
2017-04-08,relogios_presentes,2721.62
2017-04-08,telefonia,27.62
2017-04-08,telefonia_fixa,22.42
2017-04-08,utilidades_domesticas,541.36
2017-04-09,audio,89.7
2017-04-09,automotivo,435.57
2017-04-09,bebes,100.62
2017-04-09,beleza_saude,764.35
2017-04-09,brinquedos,194.62
2017-04-09,cama_mesa_banho,378.32
2017-04-09,casa_construcao,141.07999999999998
2017-04-09,climatizacao,151.06
2017-04-09,cool_stuff,381.56
2017-04-09,eletronicos,63.1
2017-04-09,esporte_lazer,1951.43
2017-04-09,fashion_bolsas_e_acessorios,148.48000000000002
2017-04-09,fashion_underwear_e_moda_praia,39.51
2017-04-09,ferramentas_jardim,1225.7399999999998
2017-04-09,informatica_acessorios,404.21
2017-04-09,instrumentos_musicais,29.74
2017-04-09,la_cuisine,34.81
2017-04-09,malas_acessorios,408.1
2017-04-09,moveis_cozinha_area_de_servico_jantar_e_jardim,129.74
2017-04-09,moveis_decoracao,587.32
2017-04-09,perfumaria,562.56
2017-04-09,pet_shop,167.7
2017-04-09,relogios_presentes,881.3600000000001
2017-04-09,sinalizacao_e_seguranca,100.02
2017-04-09,telefonia,255.97
2017-04-09,utilidades_domesticas,62.74
2017-04-10,audio,202.28
2017-04-10,automotivo,1205.14
2017-04-10,bebes,91.07
2017-04-10,beleza_saude,991.31
2017-04-10,brinquedos,803.1500000000001
2017-04-10,cama_mesa_banho,899.93
2017-04-10,climatizacao,660.55
2017-04-10,cool_stuff,1476.68
2017-04-10,eletronicos,83.6
2017-04-10,eletroportateis,191.52
2017-04-10,esporte_lazer,826.42
2017-04-10,fashion_bolsas_e_acessorios,404.75
2017-04-10,fashion_underwear_e_moda_praia,16.86
2017-04-10,ferramentas_jardim,335.26
2017-04-10,informatica_acessorios,1156.46
2017-04-10,malas_acessorios,304.52
2017-04-10,moveis_decoracao,648.14
2017-04-10,papelaria,352.83
2017-04-10,perfumaria,904.53
2017-04-10,relogios_presentes,1400.33
2017-04-10,telefonia,142.31
2017-04-10,utilidades_domesticas,155.52
2017-04-11,automotivo,483.68
2017-04-11,bebes,127.51
2017-04-11,beleza_saude,819.73
2017-04-11,brinquedos,366.1
2017-04-11,cama_mesa_banho,1910.9600000000005
2017-04-11,cool_stuff,1169.68
2017-04-11,eletrodomesticos,41.11
2017-04-11,eletronicos,32.68
2017-04-11,esporte_lazer,902.32
2017-04-11,fashion_bolsas_e_acessorios,302.33
2017-04-11,fashion_calcados,40.86
2017-04-11,ferramentas_jardim,693.0799999999999
2017-04-11,informatica_acessorios,1487.42
2017-04-11,instrumentos_musicais,314.42999999999995
2017-04-11,malas_acessorios,394.31
2017-04-11,moveis_decoracao,681.6
2017-04-11,musica,49.42
2017-04-11,papelaria,71.97
2017-04-11,perfumaria,377.46
2017-04-11,pet_shop,87.13
2017-04-11,sinalizacao_e_seguranca,43.51
2017-04-11,tablets_impressao_imagem,120.14
2017-04-11,telefonia,241.37
2017-04-11,utilidades_domesticas,443.7
2017-04-12,alimentos_bebidas,24.86
2017-04-12,automotivo,646.9200000000001
2017-04-12,beleza_saude,1417.03
2017-04-12,brinquedos,882.48
2017-04-12,cama_mesa_banho,229.42
2017-04-12,casa_construcao,641.1800000000001
2017-04-12,cool_stuff,831.21
2017-04-12,esporte_lazer,936.74
2017-04-12,fashion_bolsas_e_acessorios,332.61
2017-04-12,fashion_esporte,58.62
2017-04-12,ferramentas_jardim,109.94
2017-04-12,informatica_acessorios,494.44
2017-04-12,instrumentos_musicais,15.86
2017-04-12,malas_acessorios,84.56
2017-04-12,moveis_decoracao,187.67
2017-04-12,moveis_sala,1239.73
2017-04-12,papelaria,82.97
2017-04-12,perfumaria,63.47
2017-04-12,pet_shop,375.39
2017-04-12,relogios_presentes,235.69
2017-04-12,telefonia,91.38
2017-04-12,utilidades_domesticas,466.76
2017-04-13,alimentos,112.27
2017-04-13,automotivo,527.3100000000001
2017-04-13,beleza_saude,1421.45
2017-04-13,brinquedos,547.26
2017-04-13,cama_mesa_banho,350.08000000000004
2017-04-13,consoles_games,82.02
2017-04-13,construcao_ferramentas_ferramentas,748.27
2017-04-13,cool_stuff,259.72
2017-04-13,esporte_lazer,233.43
2017-04-13,fashion_calcados,145.57
2017-04-13,fashion_esporte,83.94999999999999
2017-04-13,fashion_roupa_feminina,87.74000000000001
2017-04-13,ferramentas_jardim,293.58000000000004
2017-04-13,informatica_acessorios,224.34
2017-04-13,livros_interesse_geral,37.77
2017-04-13,malas_acessorios,923.63
2017-04-13,market_place,90.08
2017-04-13,moveis_decoracao,1003.82
2017-04-13,moveis_escritorio,475.47
2017-04-13,moveis_sala,612.01
2017-04-13,papelaria,365.62
2017-04-13,perfumaria,994.08
2017-04-13,pet_shop,144.69
2017-04-13,relogios_presentes,1053.46
2017-04-13,telefonia,43.79
2017-04-13,utilidades_domesticas,397.56000000000006
2017-04-14,automotivo,349.69
2017-04-14,bebes,94.63
2017-04-14,beleza_saude,543.07
2017-04-14,brinquedos,79.52000000000001
2017-04-14,cama_mesa_banho,194.74
2017-04-14,cool_stuff,1547.5300000000002
2017-04-14,eletrodomesticos,50.68
2017-04-14,eletrodomesticos_2,477.13
2017-04-14,esporte_lazer,725.71
2017-04-14,ferramentas_jardim,500.37
2017-04-14,informatica_acessorios,1520.99
2017-04-14,malas_acessorios,166.11
2017-04-14,moveis_cozinha_area_de_servico_jantar_e_jardim,86.82
2017-04-14,moveis_decoracao,677.99
2017-04-14,perfumaria,598.8699999999999
2017-04-14,pet_shop,330.17
2017-04-14,relogios_presentes,818.99
2017-04-14,telefonia,208.18
2017-04-14,utilidades_domesticas,294.85
2017-04-15,automotivo,951.71
2017-04-15,beleza_saude,161.94
2017-04-15,brinquedos,197.73
2017-04-15,cama_mesa_banho,542.77
2017-04-15,climatizacao,816.1600000000001
2017-04-15,cool_stuff,221.14
2017-04-15,eletronicos,103.75
2017-04-15,esporte_lazer,161.35
2017-04-15,fashion_bolsas_e_acessorios,70.97999999999999
2017-04-15,fashion_calcados,219.38
2017-04-15,ferramentas_jardim,1332.92
2017-04-15,informatica_acessorios,202.79
2017-04-15,instrumentos_musicais,292.11
2017-04-15,livros_interesse_geral,137.07999999999998
2017-04-15,moveis_decoracao,1076.19
2017-04-15,moveis_quarto,252.3
2017-04-15,papelaria,80.87
2017-04-15,perfumaria,695.79
2017-04-15,pet_shop,150.95000000000002
2017-04-15,telefonia,250.27
2017-04-15,telefonia_fixa,64.83
2017-04-15,utilidades_domesticas,568.99
2017-04-16,alimentos,112.27
2017-04-16,automotivo,346.41
2017-04-16,bebes,439.94000000000005
2017-04-16,beleza_saude,485.72
2017-04-16,brinquedos,61.74
2017-04-16,cama_mesa_banho,661.48
2017-04-16,construcao_ferramentas_jardim,74.49
2017-04-16,cool_stuff,115.9
2017-04-16,eletroportateis,128.62
2017-04-16,esporte_lazer,1284.93
2017-04-16,ferramentas_jardim,626.75
2017-04-16,informatica_acessorios,367.22
2017-04-16,moveis_cozinha_area_de_servico_jantar_e_jardim,75.72
2017-04-16,moveis_decoracao,524.9300000000001
2017-04-16,papelaria,82.25
2017-04-16,perfumaria,225.94
2017-04-16,pet_shop,137.68
2017-04-16,relogios_presentes,617.6899999999999
2017-04-16,telefonia,130.3
2017-04-16,utilidades_domesticas,119.52
2017-04-17,audio,54.42
2017-04-17,automotivo,355.27
2017-04-17,bebidas,249.86
2017-04-17,beleza_saude,1209.12
2017-04-17,brinquedos,610.96
2017-04-17,cama_mesa_banho,469.13
2017-04-17,casa_conforto,104.7
2017-04-17,climatizacao,125.25
2017-04-17,cool_stuff,685.31
2017-04-17,eletronicos,127.02
2017-04-17,esporte_lazer,251.89
2017-04-17,fashion_bolsas_e_acessorios,153.04000000000002
2017-04-17,ferramentas_jardim,783.88
2017-04-17,informatica_acessorios,529.41
2017-04-17,livros_interesse_geral,137.48000000000002
2017-04-17,malas_acessorios,652.41
2017-04-17,moveis_decoracao,692.73
2017-04-17,moveis_sala,127.98
2017-04-17,papelaria,112.76
2017-04-17,pc_gamer,144.66
2017-04-17,perfumaria,596.6800000000001
2017-04-17,pet_shop,271.97
2017-04-17,relogios_presentes,460.1
2017-04-17,telefonia,418.89
2017-04-17,utilidades_domesticas,1710.7799999999995
2017-04-18,bebes,151.79000000000002
2017-04-18,beleza_saude,76.05
2017-04-18,brinquedos,375.71
2017-04-18,cama_mesa_banho,2360.88
2017-04-18,casa_conforto,1674.66
2017-04-18,climatizacao,190.75
2017-04-18,consoles_games,108.84
2017-04-18,cool_stuff,990.54
2017-04-18,eletrodomesticos,142.62
2017-04-18,eletrodomesticos_2,469.84
2017-04-18,eletroportateis,15092.01
2017-04-18,esporte_lazer,697.04
2017-04-18,fashion_bolsas_e_acessorios,221.39
2017-04-18,fashion_calcados,187.94
2017-04-18,ferramentas_jardim,717.47
2017-04-18,informatica_acessorios,1007.51
2017-04-18,livros_interesse_geral,251.13
2017-04-18,malas_acessorios,294.14
2017-04-18,market_place,280.03
2017-04-18,moveis_decoracao,850.81
2017-04-18,moveis_escritorio,247.88
2017-04-18,perfumaria,1210.29
2017-04-18,pet_shop,587.57
2017-04-18,telefonia,108.0
2017-04-18,utilidades_domesticas,287.31000000000006
2017-04-19,alimentos,26.28
2017-04-19,automotivo,1088.59
2017-04-19,bebes,325.4
2017-04-19,beleza_saude,858.75
2017-04-19,brinquedos,481.38
2017-04-19,cama_mesa_banho,1217.91
2017-04-19,casa_conforto,708.06
2017-04-19,climatizacao,322.68
2017-04-19,cool_stuff,791.63
2017-04-19,eletronicos,128.59
2017-04-19,esporte_lazer,786.7900000000001
2017-04-19,fashion_bolsas_e_acessorios,312.26
2017-04-19,fashion_calcados,96.37
2017-04-19,ferramentas_jardim,172.82
2017-04-19,informatica_acessorios,742.01
2017-04-19,instrumentos_musicais,1054.16
2017-04-19,livros_interesse_geral,100.69
2017-04-19,market_place,43.51
2017-04-19,moveis_decoracao,1198.47
2017-04-19,moveis_escritorio,144.68
2017-04-19,papelaria,925.5
2017-04-19,perfumaria,630.4399999999999
2017-04-19,pet_shop,33.97
2017-04-19,relogios_presentes,1153.98
2017-04-19,tablets_impressao_imagem,230.78
2017-04-19,telefonia,320.33000000000004
2017-04-19,telefonia_fixa,74.59
2017-04-19,utilidades_domesticas,413.52
2017-04-20,automotivo,227.01
2017-04-20,bebes,367.77
2017-04-20,beleza_saude,1836.89
2017-04-20,brinquedos,236.87
2017-04-20,cama_mesa_banho,1891.85
2017-04-20,casa_conforto,280.73
2017-04-20,casa_construcao,645.07
2017-04-20,consoles_games,78.08
2017-04-20,cool_stuff,1197.33
2017-04-20,eletronicos,74.54
2017-04-20,eletroportateis,186.05
2017-04-20,esporte_lazer,1365.64
2017-04-20,fashion_bolsas_e_acessorios,39.42
2017-04-20,fashion_roupa_masculina,277.07
2017-04-20,ferramentas_jardim,14532.92
2017-04-20,informatica_acessorios,1481.99
2017-04-20,livros_importados,33.43
2017-04-20,malas_acessorios,462.32
2017-04-20,moveis_cozinha_area_de_servico_jantar_e_jardim,619.07
2017-04-20,moveis_decoracao,989.61
2017-04-20,moveis_escritorio,151.18
2017-04-20,papelaria,617.74
2017-04-20,perfumaria,191.77
2017-04-20,pet_shop,274.84000000000003
2017-04-20,relogios_presentes,289.63
2017-04-20,telefonia,147.88
2017-04-20,utilidades_domesticas,605.9100000000001
2017-04-21,audio,197.8
2017-04-21,automotivo,217.45
2017-04-21,bebes,151.95
2017-04-21,beleza_saude,232.43
2017-04-21,brinquedos,200.21
2017-04-21,cama_mesa_banho,1375.21
2017-04-21,consoles_games,125.5
2017-04-21,construcao_ferramentas_jardim,169.62
2017-04-21,cool_stuff,500.67
2017-04-21,dvds_blu_ray,30.76
2017-04-21,eletronicos,859.02
2017-04-21,eletroportateis,466.28
2017-04-21,esporte_lazer,788.3100000000001
2017-04-21,fashion_esporte,41.04
2017-04-21,ferramentas_jardim,105.36
2017-04-21,informatica_acessorios,843.38
2017-04-21,instrumentos_musicais,599.0899999999999
2017-04-21,malas_acessorios,383.6
2017-04-21,moveis_decoracao,2396.55
2017-04-21,moveis_escritorio,724.29
2017-04-21,papelaria,96.29
2017-04-21,perfumaria,351.01
2017-04-21,relogios_presentes,61.05
2017-04-21,telefonia,195.84
2017-04-21,utilidades_domesticas,403.4
2017-04-22,automotivo,498.3
2017-04-22,bebes,350.33
2017-04-22,beleza_saude,2185.06
2017-04-22,brinquedos,1436.68
2017-04-22,cama_mesa_banho,837.58
2017-04-22,casa_conforto,304.38
2017-04-22,consoles_games,711.56
2017-04-22,cool_stuff,607.27
2017-04-22,esporte_lazer,2581.77
2017-04-22,fashion_bolsas_e_acessorios,91.07
2017-04-22,fashion_calcados,92.16
2017-04-22,ferramentas_jardim,770.13
2017-04-22,informatica_acessorios,440.6
2017-04-22,livros_interesse_geral,140.97
2017-04-22,malas_acessorios,129.11
2017-04-22,moveis_decoracao,699.84
2017-04-22,moveis_escritorio,468.0
2017-04-22,perfumaria,171.14
2017-04-22,relogios_presentes,1129.82
2017-04-22,telefonia,498.45
2017-04-22,utilidades_domesticas,706.31
2017-04-23,automotivo,158.69
2017-04-23,bebes,451.18000000000006
2017-04-23,beleza_saude,1762.31
2017-04-23,brinquedos,250.96
2017-04-23,cama_mesa_banho,846.87
2017-04-23,casa_construcao,155.73000000000002
2017-04-23,cool_stuff,732.9200000000001
2017-04-23,eletronicos,312.95
2017-04-23,eletroportateis,223.42
2017-04-23,esporte_lazer,1023.53
2017-04-23,fashion_bolsas_e_acessorios,200.22
2017-04-23,fashion_calcados,148.77
2017-04-23,ferramentas_jardim,45.86
2017-04-23,informatica_acessorios,1551.38
2017-04-23,instrumentos_musicais,191.41
2017-04-23,livros_interesse_geral,69.03999999999999
2017-04-23,malas_acessorios,100.54
2017-04-23,market_place,120.71
2017-04-23,moveis_decoracao,266.49
2017-04-23,moveis_escritorio,453.86
2017-04-23,perfumaria,965.2
2017-04-23,pet_shop,272.61
2017-04-23,relogios_presentes,709.5500000000001
2017-04-23,telefonia,566.97
2017-04-23,utilidades_domesticas,428.53
2017-04-24,audio,202.28
2017-04-24,automotivo,1661.58
2017-04-24,bebes,284.94
2017-04-24,beleza_saude,1987.06
2017-04-24,brinquedos,401.26
2017-04-24,cama_mesa_banho,1348.2
2017-04-24,climatizacao,100.23
2017-04-24,consoles_games,114.86
2017-04-24,construcao_ferramentas_jardim,84.81
2017-04-24,cool_stuff,1213.66
2017-04-24,eletronicos,225.55
2017-04-24,esporte_lazer,1090.89
2017-04-24,fashion_bolsas_e_acessorios,528.69
2017-04-24,fashion_calcados,44.42
2017-04-24,ferramentas_jardim,2262.52
2017-04-24,informatica_acessorios,737.54
2017-04-24,livros_interesse_geral,65.67
2017-04-24,malas_acessorios,281.02
2017-04-24,moveis_cozinha_area_de_servico_jantar_e_jardim,80.85
2017-04-24,moveis_decoracao,1394.66
2017-04-24,moveis_escritorio,1399.37
2017-04-24,moveis_quarto,283.61
2017-04-24,papelaria,306.06
2017-04-24,pc_gamer,290.14000000000004
2017-04-24,perfumaria,155.05
2017-04-24,pet_shop,177.67000000000002
2017-04-24,relogios_presentes,732.88
2017-04-24,telefonia,233.55
2017-04-24,utilidades_domesticas,1168.17
2017-04-25,artigos_de_natal,93.97
2017-04-25,audio,114.53
2017-04-25,automotivo,1218.96
2017-04-25,beleza_saude,361.18
2017-04-25,brinquedos,242.77
2017-04-25,cama_mesa_banho,772.72
2017-04-25,cine_foto,87.6
2017-04-25,consoles_games,74.11
2017-04-25,cool_stuff,623.2
2017-04-25,eletronicos,90.47
2017-04-25,eletroportateis,184.93
2017-04-25,esporte_lazer,1321.95
2017-04-25,fashion_bolsas_e_acessorios,298.42
2017-04-25,ferramentas_jardim,1343.09
2017-04-25,informatica_acessorios,1437.11
2017-04-25,malas_acessorios,341.75
2017-04-25,market_place,314.48
2017-04-25,moveis_decoracao,1720.47
2017-04-25,moveis_escritorio,435.53
2017-04-25,moveis_quarto,295.45
2017-04-25,papelaria,206.44
2017-04-25,perfumaria,416.87
2017-04-25,pet_shop,164.42000000000002
2017-04-25,relogios_presentes,1058.5800000000002
2017-04-25,tablets_impressao_imagem,178.55
2017-04-25,telefonia,902.47
2017-04-25,utilidades_domesticas,1555.69
2017-04-26,audio,144.98000000000002
2017-04-26,automotivo,504.36
2017-04-26,bebes,305.75
2017-04-26,beleza_saude,1073.88
2017-04-26,brinquedos,1374.25
2017-04-26,cama_mesa_banho,3136.34
2017-04-26,cool_stuff,1073.0
2017-04-26,eletronicos,756.57
2017-04-26,eletroportateis,161.26999999999998
2017-04-26,esporte_lazer,1855.61
2017-04-26,fashion_bolsas_e_acessorios,122.14
2017-04-26,ferramentas_jardim,1029.91
2017-04-26,informatica_acessorios,338.57
2017-04-26,instrumentos_musicais,83.59
2017-04-26,livros_interesse_geral,72.97999999999999
2017-04-26,malas_acessorios,102.75
2017-04-26,market_place,202.62
2017-04-26,moveis_decoracao,785.75
2017-04-26,moveis_escritorio,1125.11
2017-04-26,papelaria,419.43
2017-04-26,perfumaria,1302.7
2017-04-26,pet_shop,831.96
2017-04-26,relogios_presentes,731.04
2017-04-26,tablets_impressao_imagem,110.3
2017-04-26,telefonia,303.81
2017-04-26,telefonia_fixa,30.47
2017-04-26,utilidades_domesticas,1066.31
2017-04-27,alimentos_bebidas,55.92
2017-04-27,audio,93.31
2017-04-27,automotivo,429.17
2017-04-27,bebes,292.21000000000004
2017-04-27,beleza_saude,100.1
2017-04-27,brinquedos,207.17
2017-04-27,cama_mesa_banho,352.88
2017-04-27,climatizacao,124.84
2017-04-27,construcao_ferramentas_jardim,701.1299999999999
2017-04-27,cool_stuff,1751.62
2017-04-27,eletrodomesticos,43.86
2017-04-27,eletronicos,400.19
2017-04-27,esporte_lazer,909.62
2017-04-27,fashion_bolsas_e_acessorios,90.28
2017-04-27,ferramentas_jardim,589.46
2017-04-27,informatica_acessorios,584.64
2017-04-27,malas_acessorios,397.56000000000006
2017-04-27,market_place,784.83
2017-04-27,moveis_decoracao,143.64999999999998
2017-04-27,moveis_escritorio,129.04
2017-04-27,moveis_quarto,259.92
2017-04-27,papelaria,338.04
2017-04-27,perfumaria,710.24
2017-04-27,relogios_presentes,243.62
2017-04-27,telefonia,155.01999999999998
2017-04-27,utilidades_domesticas,2521.6
2017-04-28,automotivo,1366.38
2017-04-28,bebes,168.32
2017-04-28,beleza_saude,554.78
2017-04-28,brinquedos,1459.35
2017-04-28,cama_mesa_banho,814.4
2017-04-28,casa_conforto,57.56
2017-04-28,casa_construcao,113.88
2017-04-28,cool_stuff,220.09
2017-04-28,eletronicos,1815.93
2017-04-28,esporte_lazer,2224.23
2017-04-28,fashion_calcados,275.94
2017-04-28,fashion_roupa_masculina,67.24
2017-04-28,ferramentas_jardim,314.7
2017-04-28,informatica_acessorios,459.31
2017-04-28,instrumentos_musicais,447.33
2017-04-28,malas_acessorios,813.28
2017-04-28,moveis_colchao_e_estofado,130.8
2017-04-28,moveis_cozinha_area_de_servico_jantar_e_jardim,46.51
2017-04-28,moveis_decoracao,1202.42
2017-04-28,moveis_escritorio,616.03
2017-04-28,perfumaria,595.62
2017-04-28,pet_shop,545.4200000000001
2017-04-28,relogios_presentes,2582.54
2017-04-28,tablets_impressao_imagem,227.72
2017-04-28,telefonia,647.11
2017-04-28,utilidades_domesticas,919.53
2017-04-29,automotivo,723.97
2017-04-29,beleza_saude,1980.72
2017-04-29,brinquedos,260.11
2017-04-29,cama_mesa_banho,955.09
2017-04-29,construcao_ferramentas_jardim,628.65
2017-04-29,cool_stuff,373.23
2017-04-29,eletrodomesticos,94.84
2017-04-29,esporte_lazer,831.3100000000001
2017-04-29,fashion_bolsas_e_acessorios,50.86
2017-04-29,fashion_calcados,208.7
2017-04-29,ferramentas_jardim,119.99
2017-04-29,informatica_acessorios,694.0
2017-04-29,malas_acessorios,572.4200000000001
2017-04-29,market_place,412.79
2017-04-29,moveis_decoracao,1163.64
2017-04-29,moveis_escritorio,612.6700000000001
2017-04-29,musica,39.42
2017-04-29,papelaria,116.43
2017-04-29,perfumaria,124.96
2017-04-29,pet_shop,768.63
2017-04-29,relogios_presentes,1739.59
2017-04-29,telefonia,486.17
2017-04-29,telefonia_fixa,47.510000000000005
2017-04-29,utilidades_domesticas,488.72
2017-04-30,artes,147.17000000000002
2017-04-30,automotivo,263.13
2017-04-30,bebes,594.48
2017-04-30,beleza_saude,943.8
2017-04-30,brinquedos,539.28
2017-04-30,cama_mesa_banho,724.14
2017-04-30,cool_stuff,446.96
2017-04-30,eletrodomesticos,179.32
2017-04-30,eletronicos,93.72
2017-04-30,eletroportateis,111.93
2017-04-30,esporte_lazer,1123.61
2017-04-30,fashion_calcados,122.14
2017-04-30,ferramentas_jardim,992.45
2017-04-30,informatica_acessorios,312.28
2017-04-30,malas_acessorios,237.04
2017-04-30,moveis_decoracao,1313.63
2017-04-30,moveis_escritorio,181.55
2017-04-30,perfumaria,320.17
2017-04-30,pet_shop,77.85
2017-04-30,relogios_presentes,382.46
2017-04-30,telefonia,353.0
2017-04-30,utilidades_domesticas,137.14
2017-05-01,artes,12.22
2017-05-01,automotivo,167.65
2017-05-01,bebes,736.1400000000001
2017-05-01,beleza_saude,1635.86
2017-05-01,brinquedos,836.6400000000001
2017-05-01,cama_mesa_banho,1866.64
2017-05-01,casa_conforto,427.29
2017-05-01,construcao_ferramentas_ferramentas,748.27
2017-05-01,cool_stuff,422.75
2017-05-01,eletrodomesticos,57.74
2017-05-01,esporte_lazer,979.47
2017-05-01,fashion_bolsas_e_acessorios,429.65
2017-05-01,ferramentas_jardim,438.73
2017-05-01,informatica_acessorios,324.41
2017-05-01,livros_interesse_geral,307.48
2017-05-01,livros_tecnicos,99.73
2017-05-01,moveis_decoracao,1997.07
2017-05-01,moveis_escritorio,363.38
2017-05-01,moveis_sala,143.12
2017-05-01,papelaria,187.51
2017-05-01,perfumaria,249.46
2017-05-01,pet_shop,655.4300000000001
2017-05-01,telefonia,1259.46
2017-05-01,telefonia_fixa,60.790000000000006
2017-05-01,utilidades_domesticas,428.07
2017-05-02,audio,262.13
2017-05-02,automotivo,350.51
2017-05-02,bebes,333.01
2017-05-02,beleza_saude,1352.88
2017-05-02,brinquedos,1269.87
2017-05-02,cama_mesa_banho,1406.29
